timestamp,intersection_id,lane_id,direction,vehicle_count,average_speed_kmph,signal_phase,green_duration_sec,lane_occupancy_ratio,congestion_level
2025-06-07 07:42:00,D4,L3,N,21,31.697753398719318,Green,34,0.45,Low
2025-06-07 07:42:00,B2,L2,S,24,54.96789221332549,Green,80,0.7,Low
2025-06-07 07:46:00,A1,L3,S,17,57.92444574263993,Red,24,0.84,Low
2025-06-07 07:46:00,C3,L2,S,14,45.93032302028583,Green,10,0.44,Medium
2025-06-07 07:50:00,C3,L3,E,24,33.32267265219613,Green,85,0.32,Low
2025-06-07 07:50:00,C3,L3,W,18,41.06431831547346,Red,71,0.55,Low
2025-06-07 07:52:00,C3,L3,W,20,23.18411276904201,Red,73,0.29,Low
2025-06-07 07:52:00,C3,L3,W,25,54.073452560484,Red,87,0.93,Low
2025-06-07 07:56:00,B2,L3,W,16,48.900758695201475,Green,30,0.81,High
2025-06-07 07:56:00,C3,L1,W,15,41.31496539675588,Green,52,0.83,High
2025-06-07 08:02:00,C3,L1,N,20,30.705839265406553,Red,26,0.85,Medium
2025-06-07 08:04:00,A1,L3,E,25,52.83297926657886,Red,70,0.67,Medium
2025-06-07 08:04:00,C3,L1,W,12,37.088774632926366,Red,78,0.83,Low
2025-06-07 08:08:00,D4,L1,E,24,52.05465221990526,Red,67,0.63,High
2025-06-07 08:08:00,C3,L2,S,19,48.267358487762245,Green,58,0.34,Low
2025-06-07 08:12:00,B2,L2,E,16,50.43907407864292,Red,34,0.72,Medium
2025-06-07 08:14:00,C3,L2,N,20,50.592267092362604,Red,52,0.41,High
2025-06-07 08:16:00,B2,L2,W,17,35.25864438296844,Green,22,0.71,Medium
2025-06-07 08:16:00,D4,L2,W,19,34.57558568864176,Red,14,0.64,Low
2025-06-07 08:20:00,C3,L2,S,16,42.68571508392533,Green,37,0.48,Medium
2025-06-07 08:22:00,B2,L3,N,24,30.31366075530284,Green,76,0.31,Medium
2025-06-07 08:26:00,D4,L2,S,24,37.341228178075355,Green,54,0.21,Medium
2025-06-07 08:26:00,D4,L1,N,22,47.680104093807785,Yellow,82,0.18,Low
2025-06-07 08:28:00,C3,L2,W,16,40.93137662744526,Green,36,0.14,Low
2025-06-07 08:36:00,D4,L2,E,20,26.458786332270208,Green,25,0.31,Medium
2025-06-07 08:38:00,B2,L2,S,17,36.77980835082815,Green,18,0.11,Medium
2025-06-07 08:38:00,B2,L1,N,20,35.94100912379034,Green,42,0.52,High
2025-06-07 08:42:00,B2,L1,W,27,43.70091160428095,Green,61,0.51,Low
2025-06-07 08:48:00,A1,L2,E,26,36.165901373247365,Green,24,0.48,Low
2025-06-07 08:48:00,C3,L1,E,23,39.04100922841597,Green,29,0.28,Medium
2025-06-07 08:50:00,A1,L3,E,15,40.07618503386574,Red,82,0.25,Low
2025-06-07 08:54:00,C3,L1,E,18,27.194811535982844,Red,21,0.51,Low
2025-06-07 08:56:00,A1,L2,E,12,26.9768208769739,Green,48,0.16,Low
2025-06-07 08:56:00,A1,L3,S,19,68.41823560917177,Red,29,0.73,Low
2025-06-07 08:56:00,A1,L3,N,17,38.051001395536986,Yellow,16,0.3,Low
2025-06-07 09:00:00,D4,L2,N,21,42.01781776326979,Green,47,0.35,Medium
2025-06-07 09:00:00,A1,L1,S,19,29.78255820879472,Yellow,40,0.23,Medium
2025-06-07 09:06:00,A1,L2,N,23,15.785873616864396,Red,57,0.37,Medium
2025-06-07 09:10:00,A1,L1,S,22,26.941267004898982,Red,46,0.87,High
2025-06-07 09:12:00,D4,L2,E,19,53.59700423177868,Red,42,0.29,Low
2025-06-07 09:12:00,D4,L3,S,17,43.998288280714995,Green,40,0.87,High
2025-06-07 09:14:00,A1,L3,S,26,36.523832205518715,Red,88,0.19,Medium
2025-06-07 09:14:00,B2,L3,S,22,43.75265760672672,Green,24,0.56,Medium
2025-06-07 09:18:00,C3,L1,N,20,47.325390353216314,Green,11,0.26,High
2025-06-07 09:18:00,D4,L1,W,18,39.84610542763823,Green,76,0.27,Medium
2025-06-07 09:22:00,A1,L1,S,26,23.248419433476908,Red,30,0.61,High
2025-06-07 09:22:00,C3,L3,E,32,35.1204880785819,Red,74,0.41,Low
2025-06-07 09:22:00,C3,L3,N,12,49.20465877364299,Green,10,0.43,Low
2025-06-07 09:22:00,C3,L3,N,19,28.117381825132004,Green,66,0.92,Low
2025-06-07 09:22:00,D4,L2,W,25,50.259860938811926,Green,54,0.3,Low
2025-06-07 09:24:00,D4,L1,E,19,39.33806587527662,Green,73,0.75,Low
2025-06-07 09:24:00,B2,L1,N,17,38.35054745790553,Green,17,0.21,High
2025-06-07 09:24:00,D4,L1,W,21,29.31657003443611,Green,16,0.45,Medium
2025-06-07 09:24:00,A1,L3,E,19,43.263549598149766,Red,27,0.75,Medium
2025-06-07 09:26:00,C3,L1,N,24,32.87923885684014,Green,76,0.64,Low
2025-06-07 09:26:00,A1,L3,S,17,30.828650626288578,Red,52,0.43,Low
2025-06-07 09:32:00,B2,L1,W,14,58.952383179294294,Red,43,0.38,High
2025-06-07 09:34:00,D4,L1,N,21,45.462407586133075,Red,68,1.0,Medium
2025-06-07 09:34:00,D4,L1,W,21,49.87168193307468,Green,46,0.46,Medium
2025-06-07 09:38:00,B2,L3,S,24,42.346223118464906,Green,59,0.53,Low
2025-06-07 09:46:00,C3,L2,S,17,28.904459611883095,Green,40,0.33,Medium
2025-06-07 09:46:00,D4,L2,W,18,46.70160286172314,Green,46,0.81,High
2025-06-07 09:48:00,C3,L1,W,29,36.775432337560545,Red,30,0.52,Medium
2025-06-07 09:52:00,B2,L2,W,26,31.40088804258791,Green,46,0.44,Medium
2025-06-07 09:52:00,A1,L1,E,18,45.90378615893254,Green,88,0.77,Medium
2025-06-07 09:54:00,A1,L3,N,12,63.34821691346848,Yellow,24,0.34,Low
2025-06-07 09:54:00,A1,L2,W,14,54.13448735616474,Red,16,0.62,Medium
2025-06-07 09:58:00,C3,L3,E,23,52.85818476962796,Green,30,0.18,Low
2025-06-07 09:58:00,D4,L1,N,18,38.349256601293064,Red,57,0.77,Low
2025-06-07 10:00:00,B2,L3,N,16,37.58156008314666,Red,55,0.33,Low
2025-06-07 10:00:00,B2,L1,W,14,55.934567195599456,Red,34,0.61,High
2025-06-07 10:02:00,B2,L3,S,19,21.623606975690706,Red,15,0.38,Low
2025-06-07 10:04:00,A1,L2,N,17,39.30596705707562,Red,71,0.88,Low
2025-06-07 10:12:00,C3,L1,W,17,37.899127924255055,Red,60,0.28,Low
2025-06-07 10:12:00,B2,L3,W,22,46.71182315083813,Green,19,0.63,Medium
2025-06-07 10:14:00,A1,L1,N,27,19.77471885656788,Red,53,0.46,Medium
2025-06-07 10:16:00,C3,L2,N,27,50.513996442549825,Yellow,32,0.88,Low
2025-06-07 10:16:00,C3,L2,E,22,38.12145031373643,Red,21,0.83,Low
2025-06-07 10:20:00,A1,L2,E,18,21.0054474837192,Red,36,0.49,High
2025-06-07 10:22:00,D4,L3,S,20,36.328349090074774,Red,22,0.49,Low
2025-06-07 10:26:00,C3,L2,E,15,34.38074908747344,Green,54,0.3,Low
2025-06-07 10:28:00,B2,L3,W,20,41.03270388792635,Red,34,0.66,Low
2025-06-07 10:32:00,D4,L2,N,19,31.51050278691645,Green,35,0.57,Low
2025-06-07 10:32:00,A1,L2,E,15,56.54741546118549,Green,50,0.8,Medium
2025-06-07 10:34:00,C3,L3,W,19,42.65604463328272,Green,52,0.46,Low
2025-06-07 10:40:00,B2,L3,W,12,39.80698524698174,Green,67,0.65,Low
2025-06-07 10:40:00,C3,L1,S,23,42.25191421219289,Red,64,0.29,Medium
2025-06-07 10:42:00,D4,L1,E,18,50.49546521688891,Red,82,0.11,Low
2025-06-07 10:42:00,B2,L2,S,24,28.222860796718805,Green,32,0.57,Low
2025-06-07 10:46:00,C3,L1,S,19,35.396815632083246,Green,39,0.16,High
2025-06-07 10:50:00,A1,L2,N,20,40.925249743391184,Green,58,0.99,Low
2025-06-07 10:54:00,C3,L2,N,20,27.867181039289008,Yellow,14,0.18,Low
2025-06-07 10:54:00,C3,L2,N,30,32.192641071372506,Yellow,21,0.52,High
2025-06-07 10:58:00,A1,L3,N,26,49.580151837327,Red,14,0.57,Low
2025-06-07 11:00:00,C3,L2,S,27,47.03639041911205,Yellow,22,0.65,Low
2025-06-07 11:02:00,C3,L2,S,19,67.63498545940325,Yellow,19,0.36,Low
2025-06-07 11:04:00,B2,L1,S,26,38.32369235098456,Green,52,0.77,Medium
2025-06-07 11:06:00,B2,L2,E,20,45.809402540746525,Green,27,0.56,Low
2025-06-07 11:06:00,B2,L3,W,25,53.803591244973994,Red,32,0.8,Low
2025-06-07 11:08:00,B2,L3,N,19,48.967963609052966,Green,87,0.69,High
2025-06-07 11:08:00,D4,L1,W,11,43.37780905560068,Green,47,0.56,Medium
2025-06-07 11:10:00,A1,L2,W,24,51.87002668374859,Green,50,0.71,Low
2025-06-07 11:10:00,A1,L2,E,30,31.81067274335335,Green,13,0.2,Low
2025-06-07 11:12:00,B2,L1,S,20,42.28339257284327,Green,82,0.69,Low
2025-06-07 11:14:00,D4,L3,S,21,47.80784571156961,Green,73,0.88,Low
2025-06-07 11:14:00,A1,L3,W,26,38.6973303888307,Red,39,0.24,Medium
2025-06-07 11:16:00,B2,L3,N,34,48.58570421261332,Green,73,0.34,Medium
2025-06-07 11:16:00,B2,L2,S,18,32.463938567863906,Red,69,0.35,Low
2025-06-07 11:16:00,D4,L1,E,18,23.087694225149022,Red,35,0.97,High
2025-06-07 11:18:00,C3,L2,N,15,41.666033476385465,Green,25,0.11,Medium
2025-06-07 11:20:00,D4,L1,W,22,38.41492271819075,Red,41,0.7,Medium
2025-06-07 11:22:00,C3,L1,W,23,52.284774036630445,Yellow,27,0.26,High
2025-06-07 11:22:00,B2,L1,N,23,36.500328658954416,Red,37,0.26,Medium
2025-06-07 11:24:00,A1,L2,N,18,36.03611021178508,Red,62,0.99,Low
2025-06-07 11:28:00,C3,L2,E,17,37.73946444546578,Red,24,0.6,Medium
2025-06-07 11:28:00,B2,L3,N,22,51.44006025630968,Red,24,0.81,Medium
2025-06-07 11:30:00,A1,L2,E,24,36.18842281782992,Red,21,0.2,Low
2025-06-07 11:30:00,B2,L1,S,27,26.79255717379096,Green,58,0.92,Low
2025-06-07 11:30:00,D4,L1,N,21,41.44478291479386,Red,81,0.61,High
2025-06-07 11:34:00,A1,L3,N,23,46.38758965805344,Red,51,0.29,Low
2025-06-07 11:34:00,D4,L3,S,20,27.315278505456,Yellow,13,0.78,Low
2025-06-07 11:36:00,A1,L2,N,16,36.820505492034926,Red,15,0.51,Low
2025-06-07 11:38:00,B2,L1,E,15,46.36888445159775,Green,73,0.33,Medium
2025-06-07 11:42:00,A1,L3,S,19,57.60911736702696,Green,23,0.25,Low
2025-06-07 11:42:00,A1,L2,S,23,48.00966554326689,Red,51,0.66,High
2025-06-07 11:44:00,C3,L1,N,26,54.11657983340633,Red,53,0.65,Medium
2025-06-07 11:46:00,D4,L3,E,26,44.76416186314668,Red,81,0.73,Low
2025-06-07 11:46:00,B2,L2,W,20,38.77090266481565,Green,73,0.32,Low
2025-06-07 11:46:00,C3,L1,W,18,42.1557115552677,Green,79,0.28,Medium
2025-06-07 11:48:00,B2,L2,E,16,49.981213406944725,Red,84,0.72,Low
2025-06-07 11:50:00,A1,L3,E,24,56.76067926469901,Green,15,0.96,Low
2025-06-07 12:02:00,A1,L1,W,21,41.34096958912995,Green,51,0.83,Low
2025-06-07 12:04:00,A1,L2,N,15,40.940546729692514,Yellow,76,0.77,High
2025-06-07 12:08:00,C3,L1,N,18,33.21769226792773,Yellow,89,0.8,Low
2025-06-07 12:10:00,D4,L1,E,23,33.551922277561914,Red,32,0.53,High
2025-06-07 12:10:00,A1,L1,E,22,30.244485363886277,Red,56,0.32,Low
2025-06-07 12:12:00,C3,L2,N,20,55.472022163313866,Red,53,0.7,Low
2025-06-07 12:12:00,A1,L2,S,20,46.2383538753535,Green,33,0.84,High
2025-06-07 12:12:00,B2,L2,S,15,27.066734411805747,Red,16,0.28,Low
2025-06-07 12:12:00,D4,L3,W,21,54.83217593102927,Red,83,0.95,Low
2025-06-07 12:14:00,C3,L3,N,19,37.86568838110073,Green,62,0.43,Low
2025-06-07 12:14:00,C3,L1,N,21,36.29240656851467,Green,37,0.22,Low
2025-06-07 12:16:00,C3,L2,S,20,21.567116617284857,Red,25,0.83,High
2025-06-07 12:16:00,C3,L2,N,27,39.481950315148445,Red,76,0.13,High
2025-06-07 12:16:00,B2,L1,S,21,31.47433981196626,Green,52,0.53,Low
2025-06-07 12:18:00,B2,L2,S,19,32.44793229041749,Red,73,0.41,High
2025-06-07 12:18:00,B2,L3,S,22,59.164930184902445,Green,64,0.63,Medium
2025-06-07 12:20:00,D4,L1,S,15,35.5141424743065,Red,80,0.31,High
2025-06-07 12:20:00,B2,L3,E,23,30.883930495748583,Yellow,51,0.95,Low
2025-06-07 12:22:00,A1,L1,N,18,31.959714615139383,Green,65,0.99,Medium
2025-06-07 12:22:00,B2,L3,W,26,79.02798717621926,Green,38,0.91,Low
2025-06-07 12:24:00,B2,L2,W,14,43.473881742160714,Green,58,0.7,Medium
2025-06-07 12:30:00,D4,L3,W,13,25.459292493929233,Green,60,0.2,Low
2025-06-07 12:34:00,B2,L1,W,21,40.563424839683044,Green,80,0.1,Low
2025-06-07 12:38:00,B2,L1,N,19,39.5276244660946,Red,37,0.55,Medium
2025-06-07 12:40:00,D4,L2,S,27,47.110635711235524,Green,54,0.49,Medium
2025-06-07 12:46:00,B2,L3,W,21,39.10210969444779,Red,28,0.68,Low
2025-06-07 12:50:00,D4,L1,S,25,34.82735469552555,Green,66,0.67,Low
2025-06-07 12:50:00,D4,L2,S,20,34.17921256865921,Green,67,0.21,High
2025-06-07 12:54:00,B2,L3,N,21,29.311535926411853,Green,72,0.79,High
2025-06-07 12:54:00,D4,L1,W,21,34.93730215413075,Green,41,0.36,Medium
2025-06-07 12:56:00,A1,L3,N,16,41.57187955603493,Green,11,0.73,Low
2025-06-07 12:56:00,C3,L2,S,18,15.226515937285171,Green,36,0.78,Low
2025-06-07 12:58:00,D4,L3,W,15,38.05220633024269,Red,79,0.64,Medium
2025-06-07 12:58:00,D4,L1,W,17,36.27689166152093,Green,86,0.76,Low
2025-06-07 13:02:00,C3,L3,S,14,40.215073617851,Red,48,0.59,Low
2025-06-07 13:04:00,B2,L2,N,25,43.66653202732089,Yellow,15,0.24,Low
2025-06-07 13:08:00,C3,L3,E,22,22.37489467709995,Green,42,0.55,Low
2025-06-07 13:08:00,B2,L3,N,29,42.07757953770754,Red,19,0.21,Low
2025-06-07 13:08:00,C3,L1,W,23,33.34042358731198,Red,87,0.42,High
2025-06-07 13:14:00,D4,L2,N,24,50.69892880851131,Green,69,1.0,Low
2025-06-07 13:20:00,D4,L2,N,20,44.26310643393437,Red,20,0.37,Low
2025-06-07 13:20:00,B2,L2,W,16,12.842362589174606,Red,76,0.48,Low
2025-06-07 13:26:00,C3,L3,S,19,34.35510608255152,Yellow,36,0.41,High
2025-06-07 13:26:00,C3,L2,N,23,37.608200127325375,Red,88,0.85,Low
2025-06-07 13:26:00,D4,L1,N,14,40.342986741726094,Green,71,0.39,Low
2025-06-07 13:28:00,C3,L3,S,18,35.66866890634633,Green,22,0.27,Medium
2025-06-07 13:30:00,D4,L2,W,20,37.69172418732332,Green,55,0.75,High
2025-06-07 13:30:00,C3,L2,S,25,44.49068068787119,Green,80,0.13,Low
2025-06-07 13:32:00,C3,L1,E,26,31.597745771273694,Red,13,0.28,Low
2025-06-07 13:34:00,D4,L3,S,13,45.79696066041776,Green,67,0.55,High
2025-06-07 13:34:00,A1,L1,E,16,33.92445929278672,Red,36,1.0,Low
2025-06-07 13:38:00,D4,L1,W,19,42.099909652569984,Red,44,0.18,Medium
2025-06-07 13:40:00,A1,L3,S,16,41.44310206362179,Green,42,0.2,High
2025-06-07 13:42:00,B2,L3,N,19,39.53843451037832,Red,76,0.12,Low
2025-06-07 13:44:00,B2,L2,S,18,49.712454376108255,Red,60,0.4,High
2025-06-07 13:52:00,A1,L1,N,19,28.866136360704363,Red,51,0.33,Low
2025-06-07 13:54:00,C3,L3,N,17,36.032188132606095,Red,86,0.27,High
2025-06-07 13:54:00,C3,L1,S,18,44.29915640423104,Red,47,0.87,Low
2025-06-07 13:54:00,C3,L3,E,23,48.1213913722768,Green,55,0.78,Medium
2025-06-07 13:58:00,C3,L1,W,20,49.61632091960378,Green,13,0.59,Medium
2025-06-07 13:58:00,A1,L1,S,15,31.185530782192238,Red,25,0.36,Low
2025-06-07 14:04:00,D4,L3,S,28,46.74579136355365,Green,50,0.42,Medium
2025-06-07 14:06:00,D4,L1,E,19,39.305370496947624,Green,87,0.72,Low
2025-06-07 14:06:00,C3,L2,S,20,44.641212136260336,Yellow,75,0.6,Medium
2025-06-07 14:10:00,C3,L3,W,14,35.96021990282845,Red,25,0.89,High
2025-06-07 14:14:00,D4,L2,W,31,39.6620000042794,Red,77,0.53,Low
2025-06-07 14:14:00,A1,L1,E,16,33.4138176426033,Green,79,0.25,Low
2025-06-07 14:16:00,B2,L1,N,18,40.2408894125666,Red,81,0.94,Low
2025-06-07 14:20:00,A1,L1,W,25,41.23968566155485,Green,16,0.43,Medium
2025-06-07 14:22:00,D4,L2,N,19,39.98246345118258,Green,40,0.35,Low
2025-06-07 14:24:00,A1,L1,E,13,49.282739564631065,Green,53,0.68,Low
2025-06-07 14:30:00,A1,L3,W,17,29.363421619161237,Red,10,0.25,Medium
2025-06-07 14:32:00,C3,L3,W,24,35.92434744610266,Green,17,0.88,Low
2025-06-07 14:34:00,A1,L1,W,16,29.3929311400138,Red,49,0.79,Medium
2025-06-07 14:34:00,A1,L1,S,25,30.28516777291191,Red,14,0.38,High
2025-06-07 14:42:00,D4,L3,W,20,51.705965914801304,Green,64,0.52,Low
2025-06-07 14:46:00,C3,L2,N,21,30.049351222261986,Green,61,0.47,High
2025-06-07 14:50:00,D4,L1,N,13,31.05967508789722,Green,58,0.57,Low
2025-06-07 14:52:00,C3,L3,S,9,35.545223951242505,Green,23,0.98,Low
2025-06-07 14:54:00,D4,L3,S,26,33.60418265880752,Red,39,0.81,Low
2025-06-07 14:54:00,D4,L2,E,28,42.004159122048165,Green,74,0.87,Medium
2025-06-07 15:00:00,A1,L3,S,14,43.739058614384874,Red,10,0.37,Medium
2025-06-07 15:02:00,A1,L3,W,22,42.201191954994286,Red,51,0.28,High
2025-06-07 15:04:00,A1,L2,W,29,30.162664767127726,Green,56,0.19,Medium
2025-06-07 15:04:00,D4,L2,N,15,29.048250818645414,Red,15,0.95,Medium
2025-06-07 15:06:00,B2,L2,E,21,30.30385707982233,Red,87,0.97,Medium
2025-06-07 15:12:00,A1,L1,S,15,21.566615938354808,Red,37,0.55,High
2025-06-07 15:14:00,C3,L3,S,24,37.400783891329056,Green,80,0.53,Medium
2025-06-07 15:14:00,D4,L1,S,18,33.95763714236473,Green,74,0.21,Low
2025-06-07 15:14:00,B2,L3,E,18,24.279571122823633,Red,24,0.65,Medium
2025-06-07 15:14:00,C3,L3,E,19,31.59395385961856,Green,20,0.8,Low
2025-06-07 15:14:00,D4,L2,S,27,46.061485664186094,Green,60,0.9,Low
2025-06-07 15:16:00,D4,L1,S,20,46.89225304420584,Yellow,54,0.7,Low
2025-06-07 15:16:00,A1,L1,S,20,34.14580339162802,Green,49,0.47,Medium
2025-06-07 15:18:00,D4,L1,W,17,28.398930758693105,Red,72,0.19,Medium
2025-06-07 15:20:00,A1,L3,S,16,49.35951304820642,Red,88,0.99,Low
2025-06-07 15:20:00,B2,L3,N,23,62.69031213666989,Red,39,0.66,Medium
2025-06-07 15:20:00,C3,L1,E,14,31.870630812943276,Green,42,0.26,High
2025-06-07 15:20:00,A1,L2,N,22,54.0513556806315,Yellow,75,0.38,Low
2025-06-07 15:22:00,B2,L3,W,22,46.21574759141712,Green,16,0.77,High
2025-06-07 15:26:00,A1,L3,S,25,32.38997336107056,Green,86,0.19,High
2025-06-07 15:26:00,D4,L1,E,18,48.81026414735838,Yellow,66,0.43,Medium
2025-06-07 15:30:00,C3,L2,E,21,28.309842514420982,Red,79,0.73,Medium
2025-06-07 15:30:00,A1,L3,N,18,35.913375312574075,Green,51,0.16,Low
2025-06-07 15:32:00,B2,L3,N,21,47.68750475251575,Red,57,0.86,Low
2025-06-07 15:34:00,B2,L2,E,20,38.91482378701862,Red,46,0.87,Medium
2025-06-07 15:36:00,A1,L1,E,21,39.21185083230106,Red,82,0.21,Low
2025-06-07 15:38:00,C3,L3,S,25,40.75492811025541,Green,69,0.55,High
2025-06-07 15:42:00,D4,L2,S,19,31.48000079144456,Yellow,42,0.17,High
2025-06-07 15:48:00,D4,L2,S,27,30.77407368740505,Red,38,0.5,Low
2025-06-07 15:48:00,A1,L2,E,16,36.57044954075128,Red,44,0.89,High
2025-06-07 15:52:00,C3,L3,S,20,44.368853246354206,Green,89,0.95,Low
2025-06-07 15:52:00,B2,L3,S,21,39.0156722900089,Green,47,0.91,Low
2025-06-07 15:54:00,C3,L1,W,19,31.115015326265645,Green,12,0.74,High
2025-06-07 15:54:00,C3,L3,N,21,26.49988701273462,Green,82,0.4,Low
2025-06-07 15:56:00,A1,L2,S,19,44.18510846788858,Red,43,0.99,Medium
2025-06-07 15:56:00,A1,L2,E,13,34.386694492010804,Green,22,0.31,Medium
2025-06-07 16:00:00,C3,L2,W,20,47.601935552997006,Green,84,0.87,High
2025-06-07 16:02:00,B2,L1,E,18,31.797675260057982,Green,27,0.36,Low
2025-06-07 16:04:00,B2,L2,S,17,41.752523074148996,Red,17,0.22,Low
2025-06-07 16:06:00,B2,L3,S,26,45.142934510926956,Green,63,0.38,Low
2025-06-07 16:06:00,D4,L2,S,21,56.11931505752672,Yellow,43,0.68,Medium
2025-06-07 16:06:00,C3,L3,S,31,49.33640850867665,Green,72,0.44,Low
2025-06-07 16:14:00,D4,L2,E,27,26.121634462777592,Green,31,0.22,Low
2025-06-07 16:18:00,A1,L3,W,23,45.99443663798324,Red,25,0.58,High
2025-06-07 16:24:00,A1,L2,N,21,35.11536910933048,Green,23,0.38,High
2025-06-07 16:24:00,A1,L1,N,19,34.63044086932371,Red,13,0.16,Medium
2025-06-07 16:30:00,B2,L2,S,11,48.519420215501576,Red,23,0.17,High
2025-06-07 16:38:00,B2,L1,E,21,37.14536653108717,Green,38,0.21,Medium
2025-06-07 16:40:00,D4,L3,S,15,45.0255474295841,Red,12,0.92,Low
2025-06-07 16:42:00,C3,L1,E,23,39.345867543775164,Red,65,0.66,Low
2025-06-07 16:42:00,B2,L2,E,12,52.81183556495175,Red,34,0.23,Low
2025-06-07 16:44:00,D4,L1,N,22,53.549343874183585,Green,12,0.32,Low
2025-06-07 16:46:00,D4,L1,W,17,37.48020332135637,Red,88,0.33,Medium
2025-06-07 16:46:00,B2,L3,E,23,51.74538398259884,Green,73,0.84,Low
2025-06-07 16:46:00,A1,L3,E,15,28.040062407496862,Green,80,0.16,Low
2025-06-07 16:50:00,A1,L1,S,20,43.63926644088127,Green,32,0.32,Medium
2025-06-07 16:50:00,B2,L3,E,21,41.85798625806622,Red,19,0.21,Medium
2025-06-07 16:50:00,B2,L3,N,22,23.86754843842234,Green,52,0.44,Low
2025-06-07 16:54:00,A1,L3,S,18,32.067221703784064,Red,26,0.51,Low
2025-06-07 17:00:00,D4,L3,S,18,27.257205349203865,Red,47,0.37,Low
2025-06-07 17:02:00,A1,L2,N,15,45.44933223077604,Red,17,0.65,Medium
2025-06-07 17:02:00,A1,L3,N,22,33.17124960684179,Green,63,0.5,High
2025-06-07 17:02:00,A1,L2,E,16,49.17110469640674,Yellow,23,0.62,High
2025-06-07 17:04:00,C3,L1,E,28,55.188488040743884,Green,77,0.83,Low
2025-06-07 17:10:00,B2,L2,S,20,57.10498376534256,Red,39,0.57,Low
2025-06-07 17:10:00,B2,L2,S,16,48.199011613154696,Yellow,15,0.64,High
2025-06-07 17:10:00,D4,L1,E,22,48.62731149598686,Red,45,0.62,Medium
2025-06-07 17:14:00,C3,L2,W,23,42.88751071185317,Yellow,84,0.84,Low
2025-06-07 17:14:00,A1,L1,W,26,53.15290114747735,Red,10,0.67,Medium
2025-06-07 17:16:00,B2,L3,E,19,41.53592990511325,Green,25,0.26,Medium
2025-06-07 17:20:00,B2,L2,S,22,53.54840236083703,Red,31,0.74,Low
2025-06-07 17:20:00,B2,L2,W,24,42.067268471321086,Green,69,0.34,Low
2025-06-07 17:22:00,A1,L1,S,12,31.473855020608863,Green,69,0.53,Medium
2025-06-07 17:22:00,B2,L2,S,22,50.22726845357996,Green,55,0.14,Low
2025-06-07 17:22:00,B2,L2,W,16,38.46969238077542,Red,52,0.97,Low
2025-06-07 17:22:00,B2,L2,E,21,35.34353658942625,Red,35,0.35,Low
2025-06-07 17:32:00,D4,L1,N,21,60.78467810685769,Green,22,0.47,Medium
2025-06-07 17:32:00,C3,L1,E,20,34.658286586522316,Red,47,0.13,High
2025-06-07 17:36:00,D4,L1,S,17,29.013242468774898,Green,71,0.22,Low
2025-06-07 17:38:00,D4,L2,S,24,54.387309144112216,Yellow,64,0.36,High
2025-06-07 17:42:00,D4,L1,N,15,31.399756160782125,Red,11,0.52,Low
2025-06-07 17:44:00,C3,L1,N,24,40.28117955598488,Red,35,0.1,Low
2025-06-07 17:44:00,D4,L3,N,21,42.83386827743959,Red,64,0.58,Low
2025-06-07 17:46:00,B2,L2,E,14,34.71620889548637,Green,11,0.74,High
2025-06-07 17:50:00,D4,L1,S,20,37.323871957105595,Green,45,1.0,High
2025-06-07 17:52:00,D4,L3,E,19,46.29706529172813,Green,32,0.3,Medium
2025-06-07 17:54:00,A1,L1,S,19,47.27471182220307,Red,64,0.65,Low
2025-06-07 17:58:00,A1,L2,S,21,44.645149818847244,Green,34,0.9,Low
2025-06-07 18:00:00,D4,L2,W,23,37.00152762501488,Red,46,0.62,Low
2025-06-07 18:02:00,B2,L3,W,12,45.96784657194421,Green,27,0.38,Low
2025-06-07 18:06:00,D4,L2,E,22,50.43319014479797,Green,46,0.45,Medium
2025-06-07 18:10:00,D4,L3,W,22,44.87970140589695,Red,53,0.29,Low
2025-06-07 18:10:00,A1,L2,W,21,51.466425275243935,Yellow,15,0.23,Low
2025-06-07 18:12:00,C3,L2,N,25,37.98984291141773,Red,65,0.41,Medium
2025-06-07 18:12:00,A1,L2,W,18,43.72233594480912,Green,41,0.47,Medium
2025-06-07 18:16:00,B2,L1,N,22,21.176694250507094,Green,75,0.72,Low
2025-06-07 18:16:00,A1,L2,E,17,28.789140412389962,Red,10,0.65,Low
2025-06-07 18:18:00,C3,L2,W,16,48.28493409106903,Green,77,0.12,Low
2025-06-07 18:18:00,D4,L1,S,18,32.73263526491671,Red,24,0.15,Low
2025-06-07 18:18:00,B2,L1,W,14,35.762037175841364,Green,89,0.34,Medium
2025-06-07 18:18:00,B2,L3,S,27,36.87967137252643,Red,76,0.15,Low
2025-06-07 18:22:00,B2,L1,E,27,48.81348335243,Green,19,0.92,Low
2025-06-07 18:24:00,D4,L3,S,18,27.668186941756744,Red,34,0.68,Low
2025-06-07 18:26:00,A1,L1,N,21,31.30629198157018,Red,31,0.78,Low
2025-06-07 18:28:00,B2,L1,S,24,55.4484523052932,Red,63,0.92,Low
2025-06-07 18:30:00,C3,L1,E,14,40.37317951508817,Red,14,0.68,Low
2025-06-07 18:30:00,C3,L3,W,23,28.325825641717692,Red,10,0.75,Low
2025-06-07 18:32:00,C3,L1,S,19,54.707029653410046,Red,42,0.14,Medium
2025-06-07 18:32:00,D4,L3,E,29,40.650556977945755,Green,44,0.94,High
2025-06-07 18:34:00,B2,L3,W,23,46.441181173247344,Yellow,47,0.25,Low
